Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
137.5	router4	combined	Drop	0	0	0	0
137.6	consumer0	combined	Drop	0	0	0	0
137.6	consumer1	combined	Drop	0	0	0	0
137.6	router2	combined	Drop	0	0	0	0
137.6	router3	combined	Drop	0	0	0	0
137.6	router4	combined	Drop	0	0	0	0
137.7	consumer0	combined	Drop	0	0	0	0
137.7	consumer1	combined	Drop	0	0	0	0
137.7	router2	combined	Drop	0	0	0	0
137.7	router3	combined	Drop	0	0	0	0
137.7	router4	combined	Drop	0	0	0	0
137.8	consumer0	combined	Drop	0	0	0	0
137.8	consumer1	combined	Drop	0	0	0	0
137.8	router2	combined	Drop	0	0	0	0
137.8	router3	combined	Drop	0	0	0	0
137.8	router4	combined	Drop	0	0	0	0
137.9	consumer0	combined	Drop	0	0	0	0
137.9	consumer1	combined	Drop	0	0	0	0
137.9	router2	combined	Drop	0	0	0	0
137.9	router3	combined	Drop	0	0	0	0
137.9	router4	combined	Drop	0	0	0	0
138	consumer0	combined	Drop	0	0	0	0
138	consumer1	combined	Drop	0	0	0	0
138	router2	combined	Drop	0	0	0	0
138	router3	combined	Drop	0	0	0	0
138	router4	combined	Drop	0	0	0	0
138.1	consumer0	combined	Drop	0	0	0	0
138.1	consumer1	combined	Drop	0	0	0	0
138.1	router2	combined	Drop	0	0	0	0
138.1	router3	combined	Drop	0	0	0	0
138.1	router4	combined	Drop	0	0	0	0
138.2	consumer0	combined	Drop	0	0	0	0
138.2	consumer1	combined	Drop	0	0	0	0
138.2	router2	combined	Drop	0	0	0	0
138.2	router3	combined	Drop	0	0	0	0
138.2	router4	combined	Drop	0	0	0	0
138.3	consumer0	combined	Drop	0	0	0	0
138.3	consumer1	combined	Drop	0	0	0	0
138.3	router2	combined	Drop	0	0	0	0
138.3	router3	combined	Drop	0	0	0	0
138.3	router4	combined	Drop	0	0	0	0
138.4	consumer0	combined	Drop	0	0	0	0
138.4	consumer1	combined	Drop	0	0	0	0
138.4	router2	combined	Drop	0	0	0	0
138.4	router3	combined	Drop	0	0	0	0
138.4	router4	combined	Drop	0	0	0	0
138.5	consumer0	combined	Drop	0	0	0	0
138.5	consumer1	combined	Drop	0	0	0	0
138.5	router2	combined	Drop	0	0	0	0
138.5	router3	combined	Drop	0	0	0	0
138.5	router4	combined	Drop	0	0	0	0
138.6	consumer0	combined	Drop	0	0	0	0
138.6	consumer1	combined	Drop	0	0	0	0
138.6	router2	combined	Drop	0	0	0	0
138.6	router3	combined	Drop	0	0	0	0
138.6	router4	combined	Drop	0	0	0	0
138.7	consumer0	combined	Drop	0	0	0	0
138.7	consumer1	combined	Drop	0	0	0	0
138.7	router2	combined	Drop	0	0	0	0
138.7	router3	combined	Drop	0	0	0	0
138.7	router4	combined	Drop	0	0	0	0
138.8	consumer0	combined	Drop	0	0	0	0
138.8	consumer1	combined	Drop	0	0	0	0
138.8	router2	combined	Drop	0	0	0	0
138.8	router3	combined	Drop	0	0	0	0
138.8	router4	combined	Drop	0	0	0	0
138.9	consumer0	combined	Drop	0	0	0	0
138.9	consumer1	combined	Drop	0	0	0	0
138.9	router2	combined	Drop	0	0	0	0
138.9	router3	combined	Drop	0	0	0	0
138.9	router4	combined	Drop	0	0	0	0
139	consumer0	combined	Drop	0	0	0	0
139	consumer1	combined	Drop	0	0	0	0
139	router2	combined	Drop	0	0	0	0
139	router3	combined	Drop	0	0	0	0
139	router4	combined	Drop	0	0	0	0
139.1	consumer0	combined	Drop	0	0	0	0
139.1	consumer1	combined	Drop	0	0	0	0
139.1	router2	combined	Drop	0	0	0	0
139.1	router3	combined	Drop	0	0	0	0
139.1	router4	combined	Drop	0	0	0	0
139.2	consumer0	combined	Drop	0	0	0	0
139.2	consumer1	combined	Drop	0	0	0	0
139.2	router2	combined	Drop	0	0	0	0
139.2	router3	combined	Drop	0	0	0	0
139.2	router4	combined	Drop	0	0	0	0
139.3	consumer0	combined	Drop	0	0	0	0
139.3	consumer1	combined	Drop	0	0	0	0
139.3	router2	combined	Drop	0	0	0	0
139.3	router3	combined	Drop	0	0	0	0
139.3	router4	combined	Drop	0	0	0	0
139.4	consumer0	combined	Drop	0	0	0	0
139.4	consumer1	combined	Drop	0	0	0	0
139.4	router2	combined	Drop	0	0	0	0
139.4	router3	combined	Drop	0	0	0	0
139.4	router4	combined	Drop	0	0	0	0
139.5	consumer0	combined	Drop	0	0	0	0
139.5	consumer1	combined	Drop	0	0	0	0
139.5	router2	combined	Drop	0	0	0	0
139.5	router3	combined	Drop	0	0	0	0
139.5	router4	combined	Drop	0	0	0	0
139.6	consumer0	combined	Drop	0	0	0	0
139.6	consumer1	combined	Drop	0	0	0	0
139.6	router2	combined	Drop	0	0	0	0
139.6	router3	combined	Drop	0	0	0	0
139.6	router4	combined	Drop	0	0	0	0
139.7	consumer0	combined	Drop	0	0	0	0
139.7	consumer1	combined	Drop	0	0	0	0
139.7	router2	combined	Drop	0	0	0	0
139.7	router3	combined	Drop	0	0	0	0
139.7	router4	combined	Drop	0	0	0	0
139.8	consumer0	combined	Drop	0	0	0	0
139.8	consumer1	combined	Drop	0	0	0	0
139.8	router2	combined	Drop	0	0	0	0
139.8	router3	combined	Drop	0	0	0	0
139.8	router4	combined	Drop	0	0	0	0
139.9	consumer0	combined	Drop	0	0	0	0
139.9	consumer1	combined	Drop	0	0	0	0
139.9	router2	combined	Drop	0	0	0	0
139.9	router3	combined	Drop	0	0	0	0
139.9	router4	combined	Drop	0	0	0	0
140	consumer0	combined	Drop	0	0	0	0
140	consumer1	combined	Drop	0	0	0	0
140	router2	combined	Drop	0	0	0	0
140	router3	combined	Drop	0	0	0	0
140	router4	combined	Drop	0	0	0	0
140.1	consumer0	combined	Drop	0	0	0	0
140.1	consumer1	combined	Drop	0	0	0	0
140.1	router2	combined	Drop	0	0	0	0
140.1	router3	combined	Drop	0	0	0	0
140.1	router4	combined	Drop	0	0	0	0
140.2	consumer0	combined	Drop	0	0	0	0
140.2	consumer1	combined	Drop	0	0	0	0
140.2	router2	combined	Drop	0	0	0	0
140.2	router3	combined	Drop	0	0	0	0
140.2	router4	combined	Drop	0	0	0	0
140.3	consumer0	combined	Drop	0	0	0	0
140.3	consumer1	combined	Drop	0	0	0	0
140.3	router2	combined	Drop	0	0	0	0
140.3	router3	combined	Drop	0	0	0	0
140.3	router4	combined	Drop	0	0	0	0
140.4	consumer0	combined	Drop	0	0	0	0
140.4	consumer1	combined	Drop	0	0	0	0
140.4	router2	combined	Drop	0	0	0	0
140.4	router3	combined	Drop	0	0	0	0
140.4	router4	combined	Drop	0	0	0	0
140.5	consumer0	combined	Drop	0	0	0	0
140.5	consumer1	combined	Drop	0	0	0	0
140.5	router2	combined	Drop	0	0	0	0
140.5	router3	combined	Drop	0	0	0	0
140.5	router4	combined	Drop	0	0	0	0
140.6	consumer0	combined	Drop	0	0	0	0
140.6	consumer1	combined	Drop	0	0	0	0
140.6	router2	combined	Drop	0	0	0	0
140.6	router3	combined	Drop	0	0	0	0
140.6	router4	combined	Drop	0	0	0	0
140.7	consumer0	combined	Drop	0	0	0	0
140.7	consumer1	combined	Drop	0	0	0	0
140.7	router2	combined	Drop	0	0	0	0
140.7	router3	combined	Drop	0	0	0	0
140.7	router4	combined	Drop	0	0	0	0
140.8	consumer0	combined	Drop	0	0	0	0
140.8	consumer1	combined	Drop	0	0	0	0
140.8	router2	combined	Drop	0	0	0	0
140.8	router3	combined	Drop	0	0	0	0
140.8	router4	combined	Drop	0	0	0	0
140.9	consumer0	combined	Drop	0	0	0	0
140.9	consumer1	combined	Drop	0	0	0	0
140.9	router2	combined	Drop	0	0	0	0
140.9	router3	combined	Drop	0	0	0	0
140.9	router4	combined	Drop	0	0	0	0
141	consumer0	combined	Drop	0	0	0	0
141	consumer1	combined	Drop	0	0	0	0
141	router2	combined	Drop	0	0	0	0
141	router3	combined	Drop	0	0	0	0
141	router4	combined	Drop	0	0	0	0
141.1	consumer0	combined	Drop	0	0	0	0
141.1	consumer1	combined	Drop	0	0	0	0
141.1	router2	combined	Drop	0	0	0	0
141.1	router3	combined	Drop	0	0	0	0
141.1	router4	combined	Drop	0	0	0	0
141.2	consumer0	combined	Drop	0	0	0	0
141.2	consumer1	combined	Drop	0	0	0	0
141.2	router2	combined	Drop	0	0	0	0
141.2	router3	combined	Drop	0	0	0	0
141.2	router4	combined	Drop	0	0	0	0
141.3	consumer0	combined	Drop	0	0	0	0
141.3	consumer1	combined	Drop	0	0	0	0
141.3	router2	combined	Drop	0	0	0	0
141.3	router3	combined	Drop	0	0	0	0
141.3	router4	combined	Drop	0	0	0	0
141.4	consumer0	combined	Drop	0	0	0	0
141.4	consumer1	combined	Drop	0	0	0	0
141.4	router2	combined	Drop	0	0	0	0
141.4	router3	combined	Drop	0	0	0	0
141.4	router4	combined	Drop	0	0	0	0
141.5	consumer0	combined	Drop	0	0	0	0
141.5	consumer1	combined	Drop	0	0	0	0
141.5	router2	combined	Drop	0	0	0	0
141.5	router3	combined	Drop	0	0	0	0
141.5	router4	combined	Drop	0	0	0	0
141.6	consumer0	combined	Drop	0	0	0	0
141.6	consumer1	combined	Drop	0	0	0	0
141.6	router2	combined	Drop	0	0	0	0
141.6	router3	combined	Drop	0	0	0	0
141.6	router4	combined	Drop	0	0	0	0
141.7	consumer0	combined	Drop	0	0	0	0
141.7	consumer1	combined	Drop	0	0	0	0
141.7	router2	combined	Drop	0	0	0	0
141.7	router3	combined	Drop	0	0	0	0
141.7	router4	combined	Drop	0	0	0	0
141.8	consumer0	combined	Drop	0	0	0	0
141.8	consumer1	combined	Drop	0	0	0	0
141.8	router2	combined	Drop	0	0	0	0
141.8	router3	combined	Drop	0	0	0	0
141.8	router4	combined	Drop	0	0	0	0
141.9	consumer0	combined	Drop	0	0	0	0
141.9	consumer1	combined	Drop	0	0	0	0
141.9	router2	combined	Drop	0	0	0	0
141.9	router3	combined	Drop	0	0	0	0
141.9	router4	combined	Drop	0	0	0	0
142	consumer0	combined	Drop	0	0	0	0
142	consumer1	combined	Drop	0	0	0	0
142	router2	combined	Drop	0	0	0	0
142	router3	combined	Drop	0	0	0	0
142	router4	combined	Drop	0	0	0	0
142.1	consumer0	combined	Drop	0	0	0	0
142.1	consumer1	combined	Drop	0	0	0	0
142.1	router2	combined	Drop	0	0	0	0
142.1	router3	combined	Drop	0	0	0	0
142.1	router4	combined	Drop	0	0	0	0
142.2	consumer0	combined	Drop	0	0	0	0
142.2	consumer1	combined	Drop	0	0	0	0
142.2	router2	combined	Drop	0	0	0	0
142.2	router3	combined	Drop	0	0	0	0
142.2	router4	combined	Drop	0	0	0	0
142.3	consumer0	combined	Drop	0	0	0	0
142.3	consumer1	combined	Drop	0	0	0	0
142.3	router2	combined	Drop	0	0	0	0
142.3	router3	combined	Drop	0	0	0	0
142.3	router4	combined	Drop	0	0	0	0
142.4	consumer0	combined	Drop	0	0	0	0
142.4	consumer1	combined	Drop	0	0	0	0
142.4	router2	combined	Drop	0	0	0	0
142.4	router3	combined	Drop	0	0	0	0
142.4	router4	combined	Drop	0	0	0	0
142.5	consumer0	combined	Drop	0	0	0	0
142.5	consumer1	combined	Drop	0	0	0	0
142.5	router2	combined	Drop	0	0	0	0
142.5	router3	combined	Drop	0	0	0	0
142.5	router4	combined	Drop	0	0	0	0
142.6	consumer0	combined	Drop	0	0	0	0
142.6	consumer1	combined	Drop	0	0	0	0
142.6	router2	combined	Drop	0	0	0	0
142.6	router3	combined	Drop	0	0	0	0
142.6	router4	combined	Drop	0	0	0	0
142.7	consumer0	combined	Drop	0	0	0	0
142.7	consumer1	combined	Drop	0	0	0	0
142.7	router2	combined	Drop	0	0	0	0
142.7	router3	combined	Drop	0	0	0	0
142.7	router4	combined	Drop	0	0	0	0
142.8	consumer0	combined	Drop	0	0	0	0
142.8	consumer1	combined	Drop	0	0	0	0
142.8	router2	combined	Drop	0	0	0	0
142.8	router3	combined	Drop	0	0	0	0
142.8	router4	combined	Drop	0	0	0	0
142.9	consumer0	combined	Drop	0	0	0	0
142.9	consumer1	combined	Drop	0	0	0	0
142.9	router2	combined	Drop	0	0	0	0
142.9	router3	combined	Drop	0	0	0	0
142.9	router4	combined	Drop	0	0	0	0
143	consumer0	combined	Drop	0	0	0	0
143	consumer1	combined	Drop	0	0	0	0
143	router2	combined	Drop	0	0	0	0
143	router3	combined	Drop	0	0	0	0
143	router4	combined	Drop	0	0	0	0
143.1	consumer0	combined	Drop	0	0	0	0
143.1	consumer1	combined	Drop	0	0	0	0
143.1	router2	combined	Drop	0	0	0	0
143.1	router3	combined	Drop	0	0	0	0
143.1	router4	combined	Drop	0	0	0	0
143.2	consumer0	combined	Drop	0	0	0	0
143.2	consumer1	combined	Drop	0	0	0	0
143.2	router2	combined	Drop	0	0	0	0
143.2	router3	combined	Drop	0	0	0	0
143.2	router4	combined	Drop	0	0	0	0
143.3	consumer0	combined	Drop	0	0	0	0
143.3	consumer1	combined	Drop	0	0	0	0
143.3	router2	combined	Drop	0	0	0	0
143.3	router3	combined	Drop	0	0	0	0
143.3	router4	combined	Drop	0	0	0	0
143.4	consumer0	combined	Drop	0	0	0	0
143.4	consumer1	combined	Drop	0	0	0	0
143.4	router2	combined	Drop	0	0	0	0
143.4	router3	combined	Drop	0	0	0	0
143.4	router4	combined	Drop	0	0	0	0
143.5	consumer0	combined	Drop	0	0	0	0
143.5	consumer1	combined	Drop	0	0	0	0
143.5	router2	combined	Drop	0	0	0	0
143.5	router3	combined	Drop	0	0	0	0
143.5	router4	combined	Drop	0	0	0	0
143.6	consumer0	combined	Drop	0	0	0	0
143.6	consumer1	combined	Drop	0	0	0	0
143.6	router2	combined	Drop	0	0	0	0
143.6	router3	combined	Drop	0	0	0	0
143.6	router4	combined	Drop	0	0	0	0
143.7	consumer0	combined	Drop	0	0	0	0
143.7	consumer1	combined	Drop	0	0	0	0
143.7	router2	combined	Drop	0	0	0	0
143.7	router3	combined	Drop	0	0	0	0
143.7	router4	combined	Drop	0	0	0	0
143.8	consumer0	combined	Drop	0	0	0	0
143.8	consumer1	combined	Drop	0	0	0	0
143.8	router2	combined	Drop	0	0	0	0
143.8	router3	combined	Drop	0	0	0	0
143.8	router4	combined	Drop	0	0	0	0
143.9	consumer0	combined	Drop	0	0	0	0
143.9	consumer1	combined	Drop	0	0	0	0
143.9	router2	combined	Drop	0	0	0	0
143.9	router3	combined	Drop	0	0	0	0
143.9	router4	combined	Drop	0	0	0	0
144	consumer0	combined	Drop	0	0	0	0
144	consumer1	combined	Drop	0	0	0	0
144	router2	combined	Drop	0	0	0	0
144	router3	combined	Drop	0	0	0	0
144	router4	combined	Drop	0	0	0	0
144.1	consumer0	combined	Drop	0	0	0	0
144.1	consumer1	combined	Drop	0	0	0	0
144.1	router2	combined	Drop	0	0	0	0
144.1	router3	combined	Drop	0	0	0	0
144.1	router4	combined	Drop	0	0	0	0
144.2	consumer0	combined	Drop	0	0	0	0
144.2	consumer1	combined	Drop	0	0	0	0
144.2	router2	combined	Drop	0	0	0	0
144.2	router3	combined	Drop	0	0	0	0
144.2	router4	combined	Drop	0	0	0	0
144.3	consumer0	combined	Drop	0	0	0	0
144.3	consumer1	combined	Drop	0	0	0	0
144.3	router2	combined	Drop	0	0	0	0
144.3	router3	combined	Drop	0	0	0	0
144.3	router4	combined	Drop	0	0	0	0
144.4	consumer0	combined	Drop	0	0	0	0
144.4	consumer1	combined	Drop	0	0	0	0
144.4	router2	combined	Drop	0	0	0	0
144.4	router3	combined	Drop	0	0	0	0
144.4	router4	combined	Drop	0	0	0	0
144.5	consumer0	combined	Drop	0	0	0	0
144.5	consumer1	combined	Drop	0	0	0	0
144.5	router2	combined	Drop	0	0	0	0
144.5	router3	combined	Drop	0	0	0	0
144.5	router4	combined	Drop	0	0	0	0
144.6	consumer0	combined	Drop	0	0	0	0
144.6	consumer1	combined	Drop	0	0	0	0
144.6	router2	combined	Drop	0	0	0	0
144.6	router3	combined	Drop	0	0	0	0
144.6	router4	combined	Drop	0	0	0	0
144.7	consumer0	combined	Drop	0	0	0	0
144.7	consumer1	combined	Drop	0	0	0	0
144.7	router2	combined	Drop	0	0	0	0
144.7	router3	combined	Drop	0	0	0	0
144.7	router4	combined	Drop	0	0	0	0
144.8	consumer0	combined	Drop	0	0	0	0
144.8	consumer1	combined	Drop	0	0	0	0
144.8	router2	combined	Drop	0	0	0	0
144.8	router3	combined	Drop	0	0	0	0
144.8	router4	combined	Drop	0	0	0	0
144.9	consumer0	combined	Drop	0	0	0	0
144.9	consumer1	combined	Drop	0	0	0	0
144.9	router2	combined	Drop	0	0	0	0
144.9	router3	combined	Drop	0	0	0	0
144.9	router4	combined	Drop	0	0	0	0
145	consumer0	combined	Drop	0	0	0	0
145	consumer1	combined	Drop	0	0	0	0
145	router2	combined	Drop	0	0	0	0
145	router3	combined	Drop	0	0	0	0
145	router4	combined	Drop	0	0	0	0
145.1	consumer0	combined	Drop	0	0	0	0
145.1	consumer1	combined	Drop	0	0	0	0
145.1	router2	combined	Drop	0	0	0	0
145.1	router3	combined	Drop	0	0	0	0
145.1	router4	combined	Drop	0	0	0	0
145.2	consumer0	combined	Drop	0	0	0	0
145.2	consumer1	combined	Drop	0	0	0	0
145.2	router2	combined	Drop	0	0	0	0
145.2	router3	combined	Drop	0	0	0	0
145.2	router4	combined	Drop	0	0	0	0
145.3	consumer0	combined	Drop	0	0	0	0
145.3	consumer1	combined	Drop	0	0	0	0
145.3	router2	combined	Drop	0	0	0	0
145.3	router3	combined	Drop	0	0	0	0
145.3	router4	combined	Drop	0	0	0	0
145.4	consumer0	combined	Drop	0	0	0	0
145.4	consumer1	combined	Drop	0	0	0	0
145.4	router2	combined	Drop	0	0	0	0
145.4	router3	combined	Drop	0	0	0	0
145.4	router4	combined	Drop	0	0	0	0
145.5	consumer0	combined	Drop	0	0	0	0
145.5	consumer1	combined	Drop	0	0	0	0
145.5	router2	combined	Drop	0	0	0	0
145.5	router3	combined	Drop	0	0	0	0
145.5	router4	combined	Drop	0	0	0	0
145.6	consumer0	combined	Drop	0	0	0	0
145.6	consumer1	combined	Drop	0	0	0	0
145.6	router2	combined	Drop	0	0	0	0
145.6	router3	combined	Drop	0	0	0	0
145.6	router4	combined	Drop	0	0	0	0
145.7	consumer0	combined	Drop	0	0	0	0
145.7	consumer1	combined	Drop	0	0	0	0
145.7	router2	combined	Drop	0	0	0	0
145.7	router3	combined	Drop	0	0	0	0
145.7	router4	combined	Drop	0	0	0	0
145.8	consumer0	combined	Drop	0	0	0	0
145.8	consumer1	combined	Drop	0	0	0	0
145.8	router2	combined	Drop	0	0	0	0
145.8	router3	combined	Drop	0	0	0	0
145.8	router4	combined	Drop	0	0	0	0
145.9	consumer0	combined	Drop	0	0	0	0
145.9	consumer1	combined	Drop	0	0	0	0
145.9	router2	combined	Drop	0	0	0	0
145.9	router3	combined	Drop	0	0	0	0
145.9	router4	combined	Drop	0	0	0	0
146	consumer0	combined	Drop	0	0	0	0
146	consumer1	combined	Drop	0	0	0	0
146	router2	combined	Drop	0	0	0	0
146	router3	combined	Drop	0	0	0	0
146	router4	combined	Drop	0	0	0	0
146.1	consumer0	combined	Drop	0	0	0	0
146.1	consumer1	combined	Drop	0	0	0	0
146.1	router2	combined	Drop	0	0	0	0
146.1	router3	combined	Drop	0	0	0	0
146.1	router4	combined	Drop	0	0	0	0
146.2	consumer0	combined	Drop	0	0	0	0
146.2	consumer1	combined	Drop	0	0	0	0
146.2	router2	combined	Drop	0	0	0	0
146.2	router3	combined	Drop	0	0	0	0
146.2	router4	combined	Drop	0	0	0	0
146.3	consumer0	combined	Drop	0	0	0	0
146.3	consumer1	combined	Drop	0	0	0	0
146.3	router2	combined	Drop	0	0	0	0
146.3	router3	combined	Drop	0	0	0	0
146.3	router4	combined	Drop	0	0	0	0
146.4	consumer0	combined	Drop	0	0	0	0
146.4	consumer1	combined	Drop	0	0	0	0
146.4	router2	combined	Drop	0	0	0	0
146.4	router3	combined	Drop	0	0	0	0
146.4	router4	combined	Drop	0	0	0	0
146.5	consumer0	combined	Drop	0	0	0	0
146.5	consumer1	combined	Drop	0	0	0	0
146.5	router2	combined	Drop	0	0	0	0
146.5	router3	combined	Drop	0	0	0	0
146.5	router4	combined	Drop	0	0	0	0
146.6	consumer0	combined	Drop	0	0	0	0
146.6	consumer1	combined	Drop	0	0	0	0
146.6	router2	combined	Drop	0	0	0	0
146.6	router3	combined	Drop	0	0	0	0
146.6	router4	combined	Drop	0	0	0	0
146.7	consumer0	combined	Drop	0	0	0	0
146.7	consumer1	combined	Drop	0	0	0	0
146.7	router2	combined	Drop	0	0	0	0
146.7	router3	combined	Drop	0	0	0	0
146.7	router4	combined	Drop	0	0	0	0
146.8	consumer0	combined	Drop	0	0	0	0
146.8	consumer1	combined	Drop	0	0	0	0
146.8	router2	combined	Drop	0	0	0	0
146.8	router3	combined	Drop	0	0	0	0
146.8	router4	combined	Drop	0	0	0	0
146.9	consumer0	combined	Drop	0	0	0	0
146.9	consumer1	combined	Drop	0	0	0	0
146.9	router2	combined	Drop	0	0	0	0
146.9	router3	combined	Drop	0	0	0	0
146.9	router4	combined	Drop	0	0	0	0
147	consumer0	combined	Drop	0	0	0	0
147	consumer1	combined	Drop	0	0	0	0
147	router2	combined	Drop	0	0	0	0
147	router3	combined	Drop	0	0	0	0
147	router4	combined	Drop	0	0	0	0
147.1	consumer0	combined	Drop	0	0	0	0
147.1	consumer1	combined	Drop	0	0	0	0
147.1	router2	combined	Drop	0	0	0	0
147.1	router3	combined	Drop	0	0	0	0
147.1	router4	combined	Drop	0	0	0	0
147.2	consumer0	combined	Drop	0	0	0	0
147.2	consumer1	combined	Drop	0	0	0	0
147.2	router2	combined	Drop	0	0	0	0
147.2	router3	combined	Drop	0	0	0	0
147.2	router4	combined	Drop	0	0	0	0
147.3	consumer0	combined	Drop	0	0	0	0
147.3	consumer1	combined	Drop	0	0	0	0
147.3	router2	combined	Drop	0	0	0	0
147.3	router3	combined	Drop	0	0	0	0
147.3	router4	combined	Drop	0	0	0	0
147.4	consumer0	combined	Drop	0	0	0	0
147.4	consumer1	combined	Drop	0	0	0	0
147.4	router2	combined	Drop	0	0	0	0
147.4	router3	combined	Drop	0	0	0	0
147.4	router4	combined	Drop	0	0	0	0
147.5	consumer0	combined	Drop	0	0	0	0
147.5	consumer1	combined	Drop	0	0	0	0
147.5	router2	combined	Drop	0	0	0	0
147.5	router3	combined	Drop	0	0	0	0
147.5	router4	combined	Drop	0	0	0	0
147.6	consumer0	combined	Drop	0	0	0	0
147.6	consumer1	combined	Drop	0	0	0	0
147.6	router2	combined	Drop	0	0	0	0
147.6	router3	combined	Drop	0	0	0	0
147.6	router4	combined	Drop	0	0	0	0
147.7	consumer0	combined	Drop	0	0	0	0
147.7	consumer1	combined	Drop	0	0	0	0
147.7	router2	combined	Drop	0	0	0	0
147.7	router3	combined	Drop	0	0	0	0
147.7	router4	combined	Drop	0	0	0	0
147.8	consumer0	combined	Drop	0	0	0	0
147.8	consumer1	combined	Drop	0	0	0	0
147.8	router2	combined	Drop	0	0	0	0
147.8	router3	combined	Drop	0	0	0	0
147.8	router4	combined	Drop	0	0	0	0
147.9	consumer0	combined	Drop	0	0	0	0
147.9	consumer1	combined	Drop	0	0	0	0
147.9	router2	combined	Drop	0	0	0	0
147.9	router3	combined	Drop	0	0	0	0
147.9	router4	combined	Drop	0	0	0	0
148	consumer0	combined	Drop	0	0	0	0
148	consumer1	combined	Drop	0	0	0	0
148	router2	combined	Drop	0	0	0	0
148	router3	combined	Drop	0	0	0	0
148	router4	combined	Drop	0	0	0	0
148.1	consumer0	combined	Drop	0	0	0	0
148.1	consumer1	combined	Drop	0	0	0	0
148.1	router2	combined	Drop	0	0	0	0
148.1	router3	combined	Drop	0	0	0	0
148.1	router4	combined	Drop	0	0	0	0
148.2	consumer0	combined	Drop	0	0	0	0
148.2	consumer1	combined	Drop	0	0	0	0
148.2	router2	combined	Drop	0	0	0	0
148.2	router3	combined	Drop	0	0	0	0
148.2	router4	combined	Drop	0	0	0	0
148.3	consumer0	combined	Drop	0	0	0	0
148.3	consumer1	combined	Drop	0	0	0	0
148.3	router2	combined	Drop	0	0	0	0
148.3	router3	combined	Drop	0	0	0	0
148.3	router4	combined	Drop	0	0	0	0
148.4	consumer0	combined	Drop	0	0	0	0
148.4	consumer1	combined	Drop	0	0	0	0
148.4	router2	combined	Drop	0	0	0	0
148.4	router3	combined	Drop	0	0	0	0
148.4	router4	combined	Drop	0	0	0	0
148.5	consumer0	combined	Drop	0	0	0	0
148.5	consumer1	combined	Drop	0	0	0	0
148.5	router2	combined	Drop	0	0	0	0
148.5	router3	combined	Drop	0	0	0	0
148.5	router4	combined	Drop	0	0	0	0
148.6	consumer0	combined	Drop	0	0	0	0
148.6	consumer1	combined	Drop	0	0	0	0
148.6	router2	combined	Drop	0	0	0	0
148.6	router3	combined	Drop	0	0	0	0
148.6	router4	combined	Drop	0	0	0	0
148.7	consumer0	combined	Drop	0	0	0	0
148.7	consumer1	combined	Drop	0	0	0	0
148.7	router2	combined	Drop	0	0	0	0
148.7	router3	combined	Drop	0	0	0	0
148.7	router4	combined	Drop	0	0	0	0
148.8	consumer0	combined	Drop	0	0	0	0
148.8	consumer1	combined	Drop	0	0	0	0
148.8	router2	combined	Drop	0	0	0	0
148.8	router3	combined	Drop	0	0	0	0
148.8	router4	combined	Drop	0	0	0	0
148.9	consumer0	combined	Drop	0	0	0	0
148.9	consumer1	combined	Drop	0	0	0	0
148.9	router2	combined	Drop	0	0	0	0
148.9	router3	combined	Drop	0	0	0	0
148.9	router4	combined	Drop	0	0	0	0
149	consumer0	combined	Drop	0	0	0	0
149	consumer1	combined	Drop	0	0	0	0
149	router2	combined	Drop	0	0	0	0
149	router3	combined	Drop	0	0	0	0
149	router4	combined	Drop	0	0	0	0
149.1	consumer0	combined	Drop	0	0	0	0
149.1	consumer1	combined	Drop	0	0	0	0
149.1	router2	combined	Drop	0	0	0	0
149.1	router3	combined	Drop	0	0	0	0
149.1	router4	combined	Drop	0	0	0	0
149.2	consumer0	combined	Drop	0	0	0	0
149.2	consumer1	combined	Drop	0	0	0	0
149.2	router2	combined	Drop	0	0	0	0
149.2	router3	combined	Drop	0	0	0	0
149.2	router4	combined	Drop	0	0	0	0
149.3	consumer0	combined	Drop	0	0	0	0
149.3	consumer1	combined	Drop	0	0	0	0
149.3	router2	combined	Drop	0	0	0	0
149.3	router3	combined	Drop	0	0	0	0
149.3	router4	combined	Drop	0	0	0	0
149.4	consumer0	combined	Drop	0	0	0	0
149.4	consumer1	combined	Drop	0	0	0	0
149.4	router2	combined	Drop	0	0	0	0
149.4	router3	combined	Drop	0	0	0	0
149.4	router4	combined	Drop	0	0	0	0
149.5	consumer0	combined	Drop	0	0	0	0
149.5	consumer1	combined	Drop	0	0	0	0
149.5	router2	combined	Drop	0	0	0	0
149.5	router3	combined	Drop	0	0	0	0
149.5	router4	combined	Drop	0	0	0	0
149.6	consumer0	combined	Drop	0	0	0	0
149.6	consumer1	combined	Drop	0	0	0	0
149.6	router2	combined	Drop	0	0	0	0
149.6	router3	combined	Drop	0	0	0	0
149.6	router4	combined	Drop	0	0	0	0
149.7	consumer0	combined	Drop	0	0	0	0
149.7	consumer1	combined	Drop	0	0	0	0
149.7	router2	combined	Drop	0	0	0	0
149.7	router3	combined	Drop	0	0	0	0
149.7	router4	combined	Drop	0	0	0	0
149.8	consumer0	combined	Drop	0	0	0	0
149.8	consumer1	combined	Drop	0	0	0	0
149.8	router2	combined	Drop	0	0	0	0
149.8	router3	combined	Drop	0	0	0	0
149.8	router4	combined	Drop	0	0	0	0
149.9	consumer0	combined	Drop	0	0	0	0
